"ensembl.gene.id","ensembl.transcript.id","chromosome.name","gene.start","gene.end","strand","transcript.start","transcript.end.","gene.name","transcript.count","gc.content","gene.type","transcript.type","gene.length"
"ENSG00000160226","ENST00000470196",21,44328944,44339402,-1,44329891,44331968,"C21orf2",7,60.43,"protein_coding","processed_transcript",10458
"ENSG00000160226","ENST00000496321",21,44328944,44339402,-1,44329891,44338338,"C21orf2",7,60.43,"protein_coding","processed_transcript",10458
"ENSG00000160226","ENST00000462742",21,44328944,44339402,-1,44329891,44338784,"C21orf2",7,60.43,"protein_coding","retained_intron",10458
"ENSG00000160226","ENST00000397956",21,44328944,44339402,-1,44329891,44339393,"C21orf2",7,60.43,"protein_coding","protein_coding",10458
"ENSG00000160226","ENST00000325223",21,44328944,44339402,-1,44329891,44339402,"C21orf2",7,60.43,"protein_coding","protein_coding",10458
"ENSG00000160226","ENST00000478674",21,44328944,44339402,-1,44331962,44333464,"C21orf2",7,60.43,"protein_coding","retained_intron",10458
"ENSG00000235808","ENST00000450079",21,39488327,39488760,1,39488327,39488760,"MYL6P2",1,53.92,"processed_pseudogene","processed_pseudogene",433
"ENSG00000142166","ENST00000493503",21,33324477,33359862,1,33324477,33335611,"IFNAR1",3,41.3,"protein_coding","processed_transcript",35385
"ENSG00000142166","ENST00000270139",21,33324477,33359862,1,33324904,33359862,"IFNAR1",3,41.3,"protein_coding","protein_coding",35385
"ENSG00000142166","ENST00000442071",21,33324477,33359862,1,33324973,33345277,"IFNAR1",3,41.3,"protein_coding","protein_coding",35385
"ENSG00000185917","ENST00000399215",21,36034541,36079389,-1,36034541,36060261,"SETD4",17,44.84,"protein_coding","protein_coding",44848
"ENSG00000185917","ENST00000481477",21,36034541,36079389,-1,36034541,36060385,"SETD4",17,44.84,"protein_coding","processed_transcript",44848
"ENSG00000185917","ENST00000399212",21,36034541,36079389,-1,36034541,36060526,"SETD4",17,44.84,"protein_coding","protein_coding",44848
"ENSG00000185917","ENST00000332131",21,36034541,36079389,-1,36034541,36060550,"SETD4",17,44.84,"protein_coding","protein_coding",44848
"ENSG00000185917","ENST00000487297",21,36034541,36079389,-1,36034542,36043373,"SETD4",17,44.84,"protein_coding","retained_intron",44848
"ENSG00000185917","ENST00000469482",21,36034541,36079389,-1,36036085,36043648,"SETD4",17,44.84,"protein_coding","processed_transcript",44848
"ENSG00000185917","ENST00000399205",21,36034541,36079389,-1,36043686,36060313,"SETD4",17,44.84,"protein_coding","protein_coding",44848
"ENSG00000185917","ENST00000399208",21,36034541,36079389,-1,36043686,36060364,"SETD4",17,44.84,"protein_coding","protein_coding",44848
"ENSG00000185917","ENST00000399201",21,36034541,36079389,-1,36043686,36079389,"SETD4",17,44.84,"protein_coding","protein_coding",44848
"ENSG00000185917","ENST00000399207",21,36034541,36079389,-1,36043698,36060245,"SETD4",17,44.84,"protein_coding","protein_coding",44848
"ENSG00000185917","ENST00000424303",21,36034541,36079389,-1,36045614,36060363,"SETD4",17,44.84,"protein_coding","protein_coding",44848
"ENSG00000185917","ENST00000429161",21,36034541,36079389,-1,36045631,36060313,"SETD4",17,44.84,"protein_coding","protein_coding",44848
"ENSG00000185917","ENST00000485865",21,36034541,36079389,-1,36045783,36057301,"SETD4",17,44.84,"protein_coding","retained_intron",44848
"ENSG00000185917","ENST00000446166",21,36034541,36079389,-1,36045864,36060526,"SETD4",17,44.84,"protein_coding","protein_coding",44848
"ENSG00000185917","ENST00000442559",21,36034541,36079389,-1,36048322,36060300,"SETD4",17,44.84,"protein_coding","protein_coding",44848
"ENSG00000185917","ENST00000460704",21,36034541,36079389,-1,36052917,36057199,"SETD4",17,44.84,"protein_coding","retained_intron",44848
"ENSG00000185917","ENST00000443703",21,36034541,36079389,-1,36053589,36060242,"SETD4",17,44.84,"protein_coding","protein_coding",44848
"ENSG00000232777","ENST00000450190",21,43115334,43115709,-1,43115334,43115709,"MRPL51P2",1,46.01,"processed_pseudogene","processed_pseudogene",375
"ENSG00000228149","ENST00000437106",21,36168970,36170180,-1,36168970,36170180,"RPL3P1",1,53.67,"processed_pseudogene","processed_pseudogene",1210
"ENSG00000142197","ENST00000270190",21,36156782,36294274,1,36156782,36200445,"DOPEY2",4,47.09,"protein_coding","protein_coding",137492
"ENSG00000142197","ENST00000399151",21,36156782,36294274,1,36164535,36294274,"DOPEY2",4,47.09,"protein_coding","protein_coding",137492
"ENSG00000142197","ENST00000492760",21,36156782,36294274,1,36164836,36212048,"DOPEY2",4,47.09,"protein_coding","processed_transcript",137492
"ENSG00000142197","ENST00000463668",21,36156782,36294274,1,36246301,36261915,"DOPEY2",4,47.09,"protein_coding","retained_intron",137492
"ENSG00000237609","ENST00000440714",21,39028536,39029128,-1,39028536,39029128,"AF064858.10",1,52.45,"lincRNA","lincRNA",592
"ENSG00000206106","ENST00000382830",21,30590105,30590397,-1,30590105,30590397,"KRTAP22-2",1,39.25,"protein_coding","protein_coding",292
"ENSG00000142207","ENST00000382751",21,32311018,32393026,-1,32311018,32393026,"URB1",3,46.41,"protein_coding","protein_coding",82008
"ENSG00000142207","ENST00000480196",21,32311018,32393026,-1,32333113,32334334,"URB1",3,46.41,"protein_coding","retained_intron",82008
"ENSG00000142207","ENST00000492603",21,32311018,32393026,-1,32334209,32335630,"URB1",3,46.41,"protein_coding","processed_transcript",82008
"ENSG00000184032","ENST00000330798",21,30635236,30635619,1,30635236,30635619,"KRTAP20-2",1,47.14,"protein_coding","protein_coding",383
"ENSG00000141956","ENST00000470586",21,41798225,41879482,-1,41798225,41810466,"PRDM15",16,51.21,"protein_coding","processed_transcript",81257
"ENSG00000141956","ENST00000486812",21,41798225,41879482,-1,41798225,41814962,"PRDM15",16,51.21,"protein_coding","retained_intron",81257
"ENSG00000141956","ENST00000447016",21,41798225,41879482,-1,41798225,41863302,"PRDM15",16,51.21,"protein_coding","nonsense_mediated_decay",81257
"ENSG00000141956","ENST00000422911",21,41798225,41879482,-1,41798225,41879473,"PRDM15",16,51.21,"protein_coding","protein_coding",81257
"ENSG00000141956","ENST00000441787",21,41798225,41879482,-1,41798225,41879473,"PRDM15",16,51.21,"protein_coding","nonsense_mediated_decay",81257
"ENSG00000141956","ENST00000449395",21,41798225,41879482,-1,41798225,41879473,"PRDM15",16,51.21,"protein_coding","nonsense_mediated_decay",81257
"ENSG00000141956","ENST00000398548",21,41798225,41879482,-1,41798225,41879473,"PRDM15",16,51.21,"protein_coding","protein_coding",81257
"ENSG00000141956","ENST00000433067",21,41798225,41879482,-1,41798225,41879482,"PRDM15",16,51.21,"protein_coding","nonsense_mediated_decay",81257
"ENSG00000141956","ENST00000465955",21,41798225,41879482,-1,41801628,41803118,"PRDM15",16,51.21,"protein_coding","processed_transcript",81257
"ENSG00000141956","ENST00000477633",21,41798225,41879482,-1,41801657,41804723,"PRDM15",16,51.21,"protein_coding","processed_transcript",81257
"ENSG00000141956","ENST00000495217",21,41798225,41879482,-1,41802894,41819783,"PRDM15",16,51.21,"protein_coding","processed_transcript",81257
"ENSG00000141956","ENST00000491486",21,41798225,41879482,-1,41821191,41835518,"PRDM15",16,51.21,"protein_coding","processed_transcript",81257
"ENSG00000141956","ENST00000489661",21,41798225,41879482,-1,41825977,41836894,"PRDM15",16,51.21,"protein_coding","retained_intron",81257
"ENSG00000141956","ENST00000496124",21,41798225,41879482,-1,41828321,41836932,"PRDM15",16,51.21,"protein_coding","processed_transcript",81257
"ENSG00000141956","ENST00000269844",21,41798225,41879482,-1,41800994,41879482,"PRDM15",16,51.21,"protein_coding","protein_coding",81257
"ENSG00000141956","ENST00000447207",21,41798225,41879482,-1,41798227,41860378,"PRDM15",16,51.21,"protein_coding","protein_coding",81257
"ENSG00000233036","ENST00000440620",21,30802242,30802427,-1,30802242,30802427,"KRTAP8-2P",1,50.54,"unprocessed_pseudogene","unprocessed_pseudogene",185
"ENSG00000185272","ENST00000468643",21,14216130,14228372,1,14216130,14228372,"RBM11",6,35.7,"protein_coding","processed_transcript",12242
"ENSG00000185272","ENST00000468788",21,14216130,14228372,1,14216145,14227054,"RBM11",6,35.7,"protein_coding","processed_transcript",12242
"ENSG00000185272","ENST00000495055",21,14216130,14228372,1,14216153,14228173,"RBM11",6,35.7,"protein_coding","processed_transcript",12242
"ENSG00000185272","ENST00000461088",21,14216130,14228372,1,14216154,14221453,"RBM11",6,35.7,"protein_coding","retained_intron",12242
"ENSG00000185272","ENST00000400577",21,14216130,14228372,1,14216178,14228372,"RBM11",6,35.7,"protein_coding","protein_coding",12242
"ENSG00000185272","ENST00000475864",21,14216130,14228372,1,14224375,14227384,"RBM11",6,35.7,"protein_coding","processed_transcript",12242
"ENSG00000160193","ENST00000330317",21,42843094,42879568,-1,42843094,42879531,"WDR4",7,53.71,"protein_coding","protein_coding",36474
"ENSG00000160193","ENST00000492742",21,42843094,42879568,-1,42849226,42879275,"WDR4",7,53.71,"protein_coding","processed_transcript",36474
"ENSG00000160193","ENST00000398208",21,42843094,42879568,-1,42849226,42879555,"WDR4",7,53.71,"protein_coding","protein_coding",36474
"ENSG00000160193","ENST00000476326",21,42843094,42879568,-1,42849226,42879568,"WDR4",7,53.71,"protein_coding","processed_transcript",36474
"ENSG00000160193","ENST00000479429",21,42843094,42879568,-1,42854562,42879515,"WDR4",7,53.71,"protein_coding","processed_transcript",36474
"ENSG00000160193","ENST00000463902",21,42843094,42879568,-1,42855684,42879546,"WDR4",7,53.71,"protein_coding","processed_transcript",36474
"ENSG00000160193","ENST00000470658",21,42843094,42879568,-1,42862282,42879510,"WDR4",7,53.71,"protein_coding","processed_transcript",36474
"ENSG00000159079","ENST00000431599",21,32592079,32612866,-1,32592079,32603237,"C21orf59",8,47.5,"protein_coding","protein_coding",20787
"ENSG00000159079","ENST00000440966",21,32592079,32612866,-1,32601667,32612352,"C21orf59",8,47.5,"protein_coding","protein_coding",20787
"ENSG00000159079","ENST00000382549",21,32592079,32612866,-1,32601667,32612586,"C21orf59",8,47.5,"protein_coding","protein_coding",20787
"ENSG00000159079","ENST00000290155",21,32592079,32612866,-1,32601667,32612866,"C21orf59",8,47.5,"protein_coding","protein_coding",20787
"ENSG00000159079","ENST00000425336",21,32592079,32612866,-1,32601703,32604200,"C21orf59",8,47.5,"protein_coding","protein_coding",20787
"ENSG00000159079","ENST00000300260",21,32592079,32612866,-1,32601785,32612603,"C21orf59",8,47.5,"protein_coding","nonsense_mediated_decay",20787
"ENSG00000159079","ENST00000483315",21,32592079,32612866,-1,32601810,32604513,"C21orf59",8,47.5,"protein_coding","retained_intron",20787
"ENSG00000159079","ENST00000458138",21,32592079,32612866,-1,32603225,32612555,"C21orf59",8,47.5,"protein_coding","protein_coding",20787
"ENSG00000279769","ENST00000624240",21,6034690,6036093,1,6034690,6036093,"CH507-42P11.3",1,54.13,"TEC","TEC",1403
"ENSG00000280191","ENST00000624561",21,6060340,6076305,1,6060340,6076305,"CH507-42P11.5",5,53.95,"lincRNA","lincRNA",15965
"ENSG00000280191","ENST00000624105",21,6060340,6076305,1,6066969,6068128,"CH507-42P11.5",5,53.95,"lincRNA","lincRNA",15965
"ENSG00000280191","ENST00000624113",21,6060340,6076305,1,6073292,6076135,"CH507-42P11.5",5,53.95,"lincRNA","lincRNA",15965
"ENSG00000280191","ENST00000623161",21,6060340,6076305,1,6073348,6076153,"CH507-42P11.5",5,53.95,"lincRNA","lincRNA",15965
"ENSG00000280191","ENST00000623549",21,6060340,6076305,1,6073449,6076103,"CH507-42P11.5",5,53.95,"lincRNA","lincRNA",15965
"ENSG00000183527","ENST00000331573",21,39174769,39183851,-1,39174769,39183851,"PSMG1",5,41.56,"protein_coding","protein_coding",9082
"ENSG00000183527","ENST00000481921",21,39174769,39183851,-1,39175458,39178820,"PSMG1",5,41.56,"protein_coding","retained_intron",9082
"ENSG00000183527","ENST00000411828",21,39174769,39183851,-1,39175588,39183287,"PSMG1",5,41.56,"protein_coding","nonsense_mediated_decay",9082
"ENSG00000183527","ENST00000431628",21,39174769,39183851,-1,39175590,39183385,"PSMG1",5,41.56,"protein_coding","nonsense_mediated_decay",9082
"ENSG00000183527","ENST00000380900",21,39174769,39183851,-1,39175590,39183488,"PSMG1",5,41.56,"protein_coding","protein_coding",9082
"ENSG00000244676","ENST00000428689",21,17793488,17810845,1,17793488,17810845,"AL109761.5",2,37.93,"antisense","antisense",17357
"ENSG00000244676","ENST00000454737",21,17793488,17810845,1,17808945,17810845,"AL109761.5",2,37.93,"antisense","antisense",17357
"ENSG00000279687","ENST00000623188",21,5073458,5087867,1,5073458,5087867,"CH507-9B2.8",1,54.89,"antisense","antisense",14409
"ENSG00000234052","ENST00000426418",21,27638693,27653491,1,27638693,27653491,"AP001607.1",1,34.26,"lincRNA","lincRNA",14798
"ENSG00000233956","ENST00000448054",21,33518610,33519108,-1,33518610,33519108,"BTF3P6",1,40.28,"processed_pseudogene","processed_pseudogene",498
"ENSG00000249209","ENST00000429238",21,33584687,33931607,-1,33584687,33931607,"AP000304.12",1,42.42,"protein_coding","protein_coding",346920
"ENSG00000160216","ENST00000291572",21,43865186,43986536,1,43865186,43986536,"AGPAT3",18,51.71,"protein_coding","protein_coding",121350
"ENSG00000160216","ENST00000474735",21,43865186,43986536,1,43866619,43867746,"AGPAT3",18,51.71,"protein_coding","processed_transcript",121350
"ENSG00000160216","ENST00000448287",21,43865186,43986536,1,43867242,43968005,"AGPAT3",18,51.71,"protein_coding","protein_coding",121350
"ENSG00000160216","ENST00000398061",21,43865186,43986536,1,43882544,43984673,"AGPAT3",18,51.71,"protein_coding","protein_coding",121350
"ENSG00000160216","ENST00000327505",21,43865186,43986536,1,43903891,43984673,"AGPAT3",18,51.71,"protein_coding","protein_coding",121350
"ENSG00000160216","ENST00000445582",21,43865186,43986536,1,43916272,43969153,"AGPAT3",18,51.71,"protein_coding","protein_coding",121350
"ENSG00000160216","ENST00000398063",21,43865186,43986536,1,43925008,43986536,"AGPAT3",18,51.71,"protein_coding","protein_coding",121350
"ENSG00000160216","ENST00000398058",21,43865186,43986536,1,43946930,43984673,"AGPAT3",18,51.71,"protein_coding","protein_coding",121350
"ENSG00000160216","ENST00000457068",21,43865186,43986536,1,43946950,43971490,"AGPAT3",18,51.71,"protein_coding","protein_coding",121350
"ENSG00000160216","ENST00000448845",21,43865186,43986536,1,43947006,43959796,"AGPAT3",18,51.71,"protein_coding","protein_coding",121350
"ENSG00000160216","ENST00000498670",21,43865186,43986536,1,43947010,43955102,"AGPAT3",18,51.71,"protein_coding","processed_transcript",121350
"ENSG00000160216","ENST00000422850",21,43865186,43986536,1,43950687,43971490,"AGPAT3",18,51.71,"protein_coding","protein_coding",121350
"ENSG00000160216","ENST00000497909",21,43865186,43986536,1,43950713,43955160,"AGPAT3",18,51.71,"protein_coding","processed_transcript",121350
"ENSG00000160216","ENST00000479117",21,43865186,43986536,1,43959783,43982724,"AGPAT3",18,51.71,"protein_coding","processed_transcript",121350
"ENSG00000160216","ENST00000481319",21,43865186,43986536,1,43959789,43969267,"AGPAT3",18,51.71,"protein_coding","processed_transcript",121350
"ENSG00000160216","ENST00000467358",21,43865186,43986536,1,43964929,43982377,"AGPAT3",18,51.71,"protein_coding","retained_intron",121350
"ENSG00000160216","ENST00000484865",21,43865186,43986536,1,43971403,43981412,"AGPAT3",18,51.71,"protein_coding","retained_intron",121350
"ENSG00000160216","ENST00000546158",21,43865186,43986536,1,43954548,43982717,"AGPAT3",18,51.71,"protein_coding","protein_coding",121350
"ENSG00000229306","ENST00000457565",21,12999676,13016692,-1,12999676,13016692,"AP001464.4",1,38.78,"lincRNA","lincRNA",17016
"ENSG00000279501","ENST00000623236",21,8996496,9018670,-1,8996496,9018670,"bP-2171C21.3",1,41.52,"lincRNA","lincRNA",22174
"ENSG00000279414","ENST00000623182",21,9026821,9027329,-1,9026821,9027329,"bP-2171C21.4",1,61.49,"processed_pseudogene","processed_pseudogene",508
"ENSG00000237735","ENST00000444868",21,16754519,16815688,-1,16754519,16815688,"AP000473.6",1,35.45,"lincRNA","lincRNA",61169
"ENSG00000279381","ENST00000623217",21,9088188,9088391,1,9088188,9088391,"bP-2171C21.5",1,62.75,"processed_pseudogene","processed_pseudogene",203
"ENSG00000224388","ENST00000433378",21,41180097,41180626,1,41180097,41180626,"BACE2-IT1",1,48.3,"antisense","antisense",529
"ENSG00000280019","ENST00000624484",21,6272135,6276532,-1,6272135,6276532,"CH507-145C22.2",1,53.32,"unprocessed_pseudogene","unprocessed_pseudogene",4397
"ENSG00000232010","ENST00000442785",21,44250813,44251520,1,44250813,44251520,"AP001059.5",1,62.15,"antisense","antisense",707
"ENSG00000272657","ENST00000362077",21,34073592,34360033,1,34073592,34360033,"AP000320.7",1,42.87,"processed_transcript","processed_transcript",286441
"ENSG00000214955","ENST00000427022",21,34205055,34325034,1,34205055,34325034,"AP000318.2",1,42.7,"lincRNA","lincRNA",119979
"ENSG00000160181","ENST00000291526",21,42346357,42351128,-1,42346357,42351128,"TFF2",3,53.58,"protein_coding","protein_coding",4771
"ENSG00000160181","ENST00000463771",21,42346357,42351128,-1,42346374,42350997,"TFF2",3,53.58,"protein_coding","processed_transcript",4771
"ENSG00000160181","ENST00000475297",21,42346357,42351128,-1,42346422,42350994,"TFF2",3,53.58,"protein_coding","processed_transcript",4771
"ENSG00000156282","ENST00000286808",21,30165564,30166756,-1,30165564,30166756,"CLDN17",1,44.68,"protein_coding","protein_coding",1192
"ENSG00000227456","ENST00000630751",21,34157724,34190244,1,34157724,34188917,"LINC00310",8,43,"lincRNA","lincRNA",32520
"ENSG00000227456","ENST00000430922",21,34157724,34190244,1,34180185,34190244,"LINC00310",8,43,"lincRNA","lincRNA",32520
"ENSG00000227456","ENST00000428914",21,34157724,34190244,1,34180677,34183245,"LINC00310",8,43,"lincRNA","lincRNA",32520
"ENSG00000227456","ENST00000609062",21,34157724,34190244,1,34180715,34189066,"LINC00310",8,43,"lincRNA","lincRNA",32520
"ENSG00000227456","ENST00000609947",21,34157724,34190244,1,34180729,34189183,"LINC00310",8,43,"lincRNA","lincRNA",32520
"ENSG00000227456","ENST00000416145",21,34157724,34190244,1,34180744,34188562,"LINC00310",8,43,"lincRNA","lincRNA",32520
"ENSG00000227456","ENST00000419881",21,34157724,34190244,1,34180760,34189197,"LINC00310",8,43,"lincRNA","lincRNA",32520
"ENSG00000227456","ENST00000619549",21,34157724,34190244,1,34185866,34188877,"LINC00310",8,43,"lincRNA","lincRNA",32520
"ENSG00000279709","ENST00000623377",21,6309161,6312948,1,6309161,6312948,"CH507-254M2.4",1,53.62,"unprocessed_pseudogene","unprocessed_pseudogene",3787
"ENSG00000279062","ENST00000623954",21,10136419,10137004,1,10136419,10137004,"CH507-216K13.1",1,61.77,"unprocessed_pseudogene","unprocessed_pseudogene",585
"ENSG00000279864","ENST00000624736",21,9558970,9559155,1,9558970,9559155,"RP11-570J4.1",1,37.63,"processed_pseudogene","processed_pseudogene",185
"ENSG00000234340","ENST00000433524",21,22134698,22136083,-1,22134698,22136083,"AP000705.8",1,40.98,"processed_pseudogene","processed_pseudogene",1385
"ENSG00000270835","ENST00000632732",21,38204141,38206080,-1,38204141,38206080,"AP001425.14",2,42.89,"transcribed_processed_pseudogene","processed_transcript",1939
"ENSG00000270835","ENST00000605450",21,38204141,38206080,-1,38204544,38205606,"AP001425.14",2,42.89,"transcribed_processed_pseudogene","transcribed_processed_pseudogene",1939
"ENSG00000279186","ENST00000624506",21,5703182,5705637,-1,5703182,5705637,"CH507-39O4.3",1,35.67,"TEC","TEC",2455
"ENSG00000279784","ENST00000623587",21,5705345,5707160,1,5705345,5707160,"CH507-39O4.1",1,44.77,"lincRNA","lincRNA",1815
"ENSG00000212935","ENST00000391620",21,44557790,44558760,-1,44557790,44558760,"KRTAP10-3",1,65.29,"protein_coding","protein_coding",970
"ENSG00000233442","ENST00000450880",21,14007134,14014880,1,14007134,14014880,"PPP6R2P1",1,62.17,"unprocessed_pseudogene","unprocessed_pseudogene",7746
"ENSG00000155304","ENST00000285667",21,14371115,14383484,-1,14371115,14383187,"HSPA13",2,36.7,"protein_coding","protein_coding",12369
"ENSG00000155304","ENST00000478035",21,14371115,14383484,-1,14378342,14383484,"HSPA13",2,36.7,"protein_coding","processed_transcript",12369
"ENSG00000235888","ENST00000417335",21,38988707,39006153,-1,38988707,39006153,"AF064858.8",1,48.46,"lincRNA","lincRNA",17446
"ENSG00000279895","ENST00000624042",21,7421442,7425839,-1,7421442,7425839,"CH507-254M2.6",1,53.32,"unprocessed_pseudogene","unprocessed_pseudogene",4397
"ENSG00000276077","ENST00000617062",21,7430659,7469007,1,7430659,7467182,"CH507-254M2.2",7,39.65,"lincRNA","lincRNA",38348
"ENSG00000276077","ENST00000625096",21,7430659,7469007,1,7430669,7468875,"CH507-254M2.2",7,39.65,"lincRNA","lincRNA",38348
"ENSG00000276077","ENST00000624791",21,7430659,7469007,1,7430695,7467278,"CH507-254M2.2",7,39.65,"lincRNA","lincRNA",38348
"ENSG00000276077","ENST00000624907",21,7430659,7469007,1,7430717,7465376,"CH507-254M2.2",7,39.65,"lincRNA","lincRNA",38348
"ENSG00000276077","ENST00000624461",21,7430659,7469007,1,7430730,7467742,"CH507-254M2.2",7,39.65,"lincRNA","lincRNA",38348
"ENSG00000276077","ENST00000625115",21,7430659,7469007,1,7430760,7465784,"CH507-254M2.2",7,39.65,"lincRNA","lincRNA",38348
"ENSG00000276077","ENST00000610988",21,7430659,7469007,1,7462782,7469007,"CH507-254M2.2",7,39.65,"lincRNA","lincRNA",38348
"ENSG00000237325","ENST00000490865",21,31452466,31453223,1,31452466,31453223,"AP000563.2",1,39.97,"processed_pseudogene","processed_pseudogene",757
"ENSG00000227716","ENST00000433101",21,23477641,23490724,1,23477641,23490724,"AP000459.7",1,32.25,"lincRNA","lincRNA",13083
"ENSG00000274046","ENST00000617336",21,7092616,7092716,1,7092616,7092716,"Y_RNA",1,38.61,"misc_RNA","misc_RNA",100
"ENSG00000259981","ENST00000565564",21,30089717,30097836,1,30089717,30097836,"AF096876.1",1,35.57,"lincRNA","lincRNA",8119
"ENSG00000154645","ENST00000400128",21,17901263,18267373,1,17901263,18267373,"CHODL",7,37.04,"protein_coding","protein_coding",366110
"ENSG00000154645","ENST00000400131",21,17901263,18267373,1,17917340,18267373,"CHODL",7,37.04,"protein_coding","protein_coding",366110
"ENSG00000154645","ENST00000400135",21,17901263,18267373,1,17917340,18267373,"CHODL",7,37.04,"protein_coding","protein_coding",366110
"ENSG00000154645","ENST00000400127",21,17901263,18267373,1,17917340,18267373,"CHODL",7,37.04,"protein_coding","protein_coding",366110
"ENSG00000154645","ENST00000299295",21,17901263,18267373,1,18244833,18267373,"CHODL",7,37.04,"protein_coding","protein_coding",366110
"ENSG00000154645","ENST00000543733",21,17901263,18267373,1,18245875,18266837,"CHODL",7,37.04,"protein_coding","protein_coding",366110
"ENSG00000154645","ENST00000338326",21,17901263,18267373,1,18256502,18267365,"CHODL",7,37.04,"protein_coding","protein_coding",366110
"ENSG00000234509","ENST00000449339",21,31653593,31659500,-1,31653593,31659500,"AP000253.1",1,49.46,"lincRNA","lincRNA",5907
"ENSG00000274559","ENST00000464664",21,5972956,5973333,-1,5972956,5973333,"CH507-42P11.1",1,61.9,"processed_pseudogene","processed_pseudogene",377
"ENSG00000279788","ENST00000624266",21,6676178,6679962,-1,6676178,6679962,"CH507-154B10.3",1,53.66,"unprocessed_pseudogene","unprocessed_pseudogene",3784
"ENSG00000142188","ENST00000484377",21,33432485,33480011,-1,33432485,33448964,"TMEM50B",10,43.36,"protein_coding","processed_transcript",47526
"ENSG00000142188","ENST00000420455",21,33432485,33480011,-1,33432485,33479943,"TMEM50B",10,43.36,"protein_coding","nonsense_mediated_decay",47526
"ENSG00000142188","ENST00000470682",21,33432485,33480011,-1,33432798,33449410,"TMEM50B",10,43.36,"protein_coding","processed_transcript",47526
"ENSG00000142188","ENST00000468874",21,33432485,33480011,-1,33436884,33449189,"TMEM50B",10,43.36,"protein_coding","processed_transcript",47526
"ENSG00000142188","ENST00000542230",21,33432485,33480011,-1,33449135,33480011,"TMEM50B",10,43.36,"protein_coding","protein_coding",47526
"ENSG00000142188","ENST00000441128",21,33432485,33480011,-1,33450521,33468926,"TMEM50B",10,43.36,"protein_coding","nonsense_mediated_decay",47526
"ENSG00000142188","ENST00000442441",21,33432485,33480011,-1,33450547,33479936,"TMEM50B",10,43.36,"protein_coding","nonsense_mediated_decay",47526
"ENSG00000142188","ENST00000474272",21,33432485,33480011,-1,33465018,33467135,"TMEM50B",10,43.36,"protein_coding","retained_intron",47526
"ENSG00000142188","ENST00000432504",21,33432485,33480011,-1,33465378,33479289,"TMEM50B",10,43.36,"protein_coding","protein_coding",47526
"ENSG00000142188","ENST00000459909",21,33432485,33480011,-1,33468420,33479948,"TMEM50B",10,43.36,"protein_coding","retained_intron",47526
"ENSG00000186971","ENST00000334068",21,30430230,30431026,1,30430230,30431026,"KRTAP13-4",1,47.3,"protein_coding","protein_coding",796
"ENSG00000279728","ENST00000623809",21,6712596,6716361,1,6712596,6716361,"CH507-236L23.5",1,53.51,"unprocessed_pseudogene","unprocessed_pseudogene",3765
"ENSG00000232608","ENST00000419324",21,39216624,39217506,1,39216624,39217506,"TIMM9P2",1,39.41,"processed_pseudogene","processed_pseudogene",882
"ENSG00000156239","ENST00000303775",21,28872191,28885371,-1,28872191,28885371,"N6AMT1",3,38.62,"protein_coding","protein_coding",13180
"ENSG00000156239","ENST00000351429",21,28872191,28885371,-1,28872191,28885371,"N6AMT1",3,38.62,"protein_coding","protein_coding",13180
"ENSG00000156239","ENST00000460212",21,28872191,28885371,-1,28872191,28885371,"N6AMT1",3,38.62,"protein_coding","nonsense_mediated_decay",13180
"ENSG00000279534","ENST00000624405",21,25371827,25372043,1,25371827,25372043,"AP001340.3",1,34.56,"TEC","TEC",216
"ENSG00000160199","ENST00000291547",21,42974510,43033931,1,42974510,43033582,"PKNOX1",11,46.99,"protein_coding","protein_coding",59421
"ENSG00000160199","ENST00000418336",21,42974510,43033931,1,42974535,43007712,"PKNOX1",11,46.99,"protein_coding","retained_intron",59421
"ENSG00000160199","ENST00000480179",21,42974510,43033931,1,42974662,43018051,"PKNOX1",11,46.99,"protein_coding","retained_intron",59421
"ENSG00000160199","ENST00000456957",21,42974510,43033931,1,43003889,43007515,"PKNOX1",11,46.99,"protein_coding","retained_intron",59421
"ENSG00000160199","ENST00000560448",21,42974510,43033931,1,43004322,43030331,"PKNOX1",11,46.99,"protein_coding","nonsense_mediated_decay",59421
"ENSG00000160199","ENST00000607049",21,42974510,43033931,1,43018131,43030162,"PKNOX1",11,46.99,"protein_coding","retained_intron",59421
"ENSG00000160199","ENST00000557820",21,42974510,43033931,1,43020451,43029949,"PKNOX1",11,46.99,"protein_coding","processed_transcript",59421
"ENSG00000160199","ENST00000474336",21,42974510,43033931,1,43021151,43028781,"PKNOX1",11,46.99,"protein_coding","retained_intron",59421
"ENSG00000160199","ENST00000607150",21,42974510,43033931,1,43024435,43028875,"PKNOX1",11,46.99,"protein_coding","processed_transcript",59421
"ENSG00000160199","ENST00000558955",21,42974510,43033931,1,43024817,43030214,"PKNOX1",11,46.99,"protein_coding","retained_intron",59421
"ENSG00000160199","ENST00000432907",21,42974510,43033931,1,42974510,43033931,"PKNOX1",11,46.99,"protein_coding","protein_coding",59421
"ENSG00000185433","ENST00000441013",21,25385820,25431701,-1,25385820,25431701,"LINC00158",4,37.89,"lincRNA","lincRNA",45881
"ENSG00000185433","ENST00000332587",21,25385820,25431701,-1,25385820,25431701,"LINC00158",4,37.89,"lincRNA","lincRNA",45881
"ENSG00000185433","ENST00000440205",21,25385820,25431701,-1,25396194,25424709,"LINC00158",4,37.89,"lincRNA","lincRNA",45881
